timestamp,endpoint,query,paperId,title,year,authors,venue,citations,url
2025-06-21T00-43-01-019Z,searchPapers,paralysis,358dd113fd790ef4882c254581453ae3be8bc450,The neurons that restore walking after paralysis,2022,C. Kathe; M. Skinnider; T. Hutson; Nicola Regazzi; M. Gautier; Robin Demesmaeker; Salif Komi; S. Ceto; N. James; N. Cho; L. Baud; K. Galan; K. Matson; Andreas Rowald; Kyungjin Kim; Ruijia Wang; K. Minassian; John O. Prior; L. Asboth; Q. Barraud; S. Lacour; Ariel J. Levine; Fabien B. Wagner; J. Bloch; J. Squair; G. Courtine,Nature,165,https://www.semanticscholar.org/paper/358dd113fd790ef4882c254581453ae3be8bc450
2025-06-21T00-43-01-019Z,searchPapers,paralysis,53ba980dd79fe4eaf9611b9744b90e474cacba1f,Association of Facial Paralysis With mRNA COVID-19 Vaccines: A Disproportionality Analysis Using the World Health Organization Pharmacovigilance Database.,2021,Lucie Renoud; C. Khouri; B. Revol; M. Lepelley; Justine Perez; M. Roustit; J. Cracowski,JAMA Internal Medicine,123,https://www.semanticscholar.org/paper/53ba980dd79fe4eaf9611b9744b90e474cacba1f
2025-06-21T00-43-01-019Z,searchPapers,paralysis,060a275076da0838176357db715e4d9ffc904626,Prediction of muscular paralysis disease based on hybrid feature extraction with machine learning technique for COVID-19 and post-COVID-19 patients,2021,Prabu Subramani; Srinivas Konda; Kavitha Rani Balmuri; S. Rajkumar; P. Divakarachari,Personal and Ubiquitous Computing,91,https://www.semanticscholar.org/paper/060a275076da0838176357db715e4d9ffc904626
2025-06-21T00-43-01-019Z,searchPapers,paralysis,817574eedd1acbeddb5d802fd7122e90a285d483,High performance communication by people with paralysis using an intracortical brain-computer interface,2017,C. Pandarinath; Paul Nuyujukian; C. Blabe; Brittany L Sorice; J. Saab; Francis R. Willett; L. Hochberg; K. Shenoy; J. Henderson,eLife,414,https://www.semanticscholar.org/paper/817574eedd1acbeddb5d802fd7122e90a285d483
2025-06-21T00-43-01-019Z,searchPapers,paralysis,318ebea305536031296998b2d0fee06a5ed2324b,Thyrotoxic periodic paralysis,2020,Patrick Jeffery Wimmer; Emanuilov Manov; Amy Elizabeth Bredenberg,Definitions,52,https://www.semanticscholar.org/paper/318ebea305536031296998b2d0fee06a5ed2324b
2025-06-21T00-43-01-019Z,searchPapers,paralysis,8d0fd5a56aa192ea1ed52f46c9f8f1a5e2436f2a,Trial of Contralateral Seventh Cervical Nerve Transfer for Spastic Arm Paralysis,2018,Mouxiong Zheng; Xu-Yun Hua; Juntao Feng; Tie Li; Ye-Chen Lu; Yundong Shen; Xiao-Hua Cao; Nai-Qing Zhao; Jianjun Lyu; Jian-guang Xu; Yu‐dong Gu; Wendong Xu,New England Journal of Medicine,137,https://www.semanticscholar.org/paper/8d0fd5a56aa192ea1ed52f46c9f8f1a5e2436f2a
2025-06-21T00-43-01-019Z,searchPapers,paralysis,f5c6c55346bf908c550f38fe31dce94d7d48049c,Cortical control of a tablet computer by people with paralysis,2018,Paul Nuyujukian; José Luis Albites Sanabria; J. Saab; C. Pandarinath; B. Jarosiewicz; C. Blabe; Brian Franco; S. Mernoff; E. Eskandar; J. Simeral; L. Hochberg; K. Shenoy; J. Henderson,PLoS ONE,136,https://www.semanticscholar.org/paper/f5c6c55346bf908c550f38fe31dce94d7d48049c
2025-06-21T00-43-01-019Z,searchPapers,paralysis,0d8632846f73841ed32bce235a4023dca2968e7b,Review of the Diagnosis and Treatment of Periodic Paralysis,2017,J. Statland; B. Fontaine; M. Hanna; N. Johnson; J. Kissel; V. Sansone; P. Shieh; R. Tawil; Jaya R. Trivedi; S. Cannon; R. Griggs,Muscle and Nerve,190,https://www.semanticscholar.org/paper/0d8632846f73841ed32bce235a4023dca2968e7b
2025-06-21T00-43-01-019Z,searchPapers,paralysis,2ebd54e06292ba4a593a73b5d52d59a226870ef7,"Association Among Facial Paralysis, Depression, and Quality of Life in Facial Plastic Surgery Patients",2017,J. Nellis; M. Ishii; P. Byrne; K. Boahene; Jacob K. Dey; L. Ishii,JAMA Facial Plastic Surgery,176,https://www.semanticscholar.org/paper/2ebd54e06292ba4a593a73b5d52d59a226870ef7
2025-06-21T00-43-01-019Z,searchPapers,paralysis,0ee7fe9cd3644ae34ada9cb088b75e15e19cede7,Altering spinal cord excitability enables voluntary movements after chronic complete paralysis in humans.,2014,C. Angeli; V. Reggie Edgerton; Y. Gerasimenko; S. Harkema; S. Harkema,Brain : a journal of neurology,632,https://www.semanticscholar.org/paper/0ee7fe9cd3644ae34ada9cb088b75e15e19cede7
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,a61ecb68585cfb29e5142b8e22b1a05bc8df4b39,Ablation of the Ferroptosis Inhibitor Glutathione Peroxidase 4 in Neurons Results in Rapid Motor Neuron Degeneration and Paralysis*,2015,Liuji Chen; W. S. Hambright; Ren Na; Qitao Ran,Journal of Biological Chemistry,367,https://www.semanticscholar.org/paper/a61ecb68585cfb29e5142b8e22b1a05bc8df4b39
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,c2f954ba59f958d61ba4bab1140a2aaa22893c36,"Prevalence and Causes of Paralysis-United States, 2013.",2016,B. Armour; Elizabeth A. Courtney-Long; M. Fox; Heidi G. Fredine; Anthony Cahill,American Journal of Public Health,148,https://www.semanticscholar.org/paper/c2f954ba59f958d61ba4bab1140a2aaa22893c36
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,e7c26a018db56894a2d5476f0576b2464c445d7a,Causation of Acute Flaccid Paralysis by Myelitis and Myositis in Enterovirus-D68 Infected Mice Deficient in Interferon αβ/γ Receptor Deficient Mice,2018,J. Morrey; Hong Wang; B. Hurst; Katherine Zukor; V. Siddharthan; A. V. Van Wettere; Donal G Sinex; E. Tarbet,Viruses,57,https://www.semanticscholar.org/paper/e7c26a018db56894a2d5476f0576b2464c445d7a
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,704b8363f33e66331bcfdc9cee8106b12b84b54c,Resveratrol reduces amyloid-beta (Aβ1–42)-induced paralysis through targeting proteostasis in an Alzheimer model of Caenorhabditis elegans,2016,Charlotte Regitz; Elena Fitzenberger; F. Mahn; L. Dußling; U. Wenzel,European Journal of Nutrition,124,https://www.semanticscholar.org/paper/704b8363f33e66331bcfdc9cee8106b12b84b54c
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,b6ab3356b62c5f053e6ec067639f6c3838893a95,Noninvasive Reactivation of Motor Descending Control after Paralysis.,2015,Y. Gerasimenko; Daniel C. Lu; M. Modaber; Sharon Zdunowski; P. Gad; D. Sayenko; Erika Morikawa; P. Haakana; Adam R Ferguson; R. Roy; V. Edgerton,Journal of Neurotrauma,257,https://www.semanticscholar.org/paper/b6ab3356b62c5f053e6ec067639f6c3838893a95
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,117697ea2cf7d6ff66f4ee007f1581ecc0214250,Post-paralysis tyrosine kinase inhibition with masitinib abrogates neuroinflammation and slows disease progression in inherited amyotrophic lateral sclerosis,2016,Emiliano Trias; Sofía Ibarburu; Romina Barreto-Núñez; Joel Babdor; T. Maciel; Matthias Guillo; L. Gros; P. Dubreuil; Pablo Díaz-Amarilla; P. Cassina; Laura Martínez-Palma; I. Moura; J. Beckman; O. Hermine; L. Barbeito,Journal of Neuroinflammation,128,https://www.semanticscholar.org/paper/117697ea2cf7d6ff66f4ee007f1581ecc0214250
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,4beee7dee552d5bfd7d7dc835f01397a68a00059,A comparison of outcomes in interventions for unilateral vocal fold paralysis: A systematic review,2016,J. Siu; S. Tam; K. Fung,The Laryngoscope,118,https://www.semanticscholar.org/paper/4beee7dee552d5bfd7d7dc835f01397a68a00059
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,30aefb7b5eee00bad3663011a2d68f6d97f5809e,Dealing with Monetary Paralysis at the Zero Bound,2017,Kenneth Rogoff,,107,https://www.semanticscholar.org/paper/30aefb7b5eee00bad3663011a2d68f6d97f5809e
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,86f6da5a30f5d12ccf89981faed9a76e5f28faab,Relationships between sleep paralysis and sleep quality: current insights,2018,Dan Denis,Nature and Science of Sleep,35,https://www.semanticscholar.org/paper/86f6da5a30f5d12ccf89981faed9a76e5f28faab
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,582354e18e42fb167617c2c7861672eb9c12fbda,Clinician-Graded Electronic Facial Paralysis Assessment: The eFACE,2015,C. Banks; Prabhat K. Bhama; Jong G. Park; Charles Hadlock; T. Hadlock,Plastic and Reconstructive Surgery,196,https://www.semanticscholar.org/paper/582354e18e42fb167617c2c7861672eb9c12fbda
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,ef66089173e893e388cea938f3a9a1a120fde935,Effectiveness of electrical stimulation for rehabilitation of facial nerve paralysis,2017,Katie A Fargher; S. Coulson,,41,https://www.semanticscholar.org/paper/ef66089173e893e388cea938f3a9a1a120fde935
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,05b5f11432c70e0896f04110d0ee5a8d854dfe2a,"Terror and bliss? Commonalities and distinctions between sleep paralysis, lucid dreaming, and their associations with waking life experiences",2016,Dan Denis; G. Poerio,Journal of Sleep Research,66,https://www.semanticscholar.org/paper/05b5f11432c70e0896f04110d0ee5a8d854dfe2a
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,42c3ece8adeeb7a676d30f0c8f4ba43999b48af8,A clinician’s guide to recurrent isolated sleep paralysis,2016,B. Sharpless,Neuropsychiatric Disease and Treatment,63,https://www.semanticscholar.org/paper/42c3ece8adeeb7a676d30f0c8f4ba43999b48af8
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,561cc191c06ba62c02a23956f7a7cfa6575b2299,Clinical Efficacy of Electroneurography in Acute Facial Paralysis,2016,Dong-Hee Lee,Journal of Audiology & Otology,55,https://www.semanticscholar.org/paper/561cc191c06ba62c02a23956f7a7cfa6575b2299
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,809ce012d46eededc05fd615568f275f73e5bb32,The social distraction of facial paralysis: Objective measurement of social attention using eye‐tracking,2016,L. Ishii; Jacob K. Dey; K. Boahene; P. Byrne; M. Ishii,The Laryngoscope,55,https://www.semanticscholar.org/paper/809ce012d46eededc05fd615568f275f73e5bb32
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,9ef04cc2f10c47d61c7f6e482c94d00c72dc18bd,"Comparing Patient, Casual Observer, and Expert Perception of Permanent Unilateral Facial Paralysis",2017,Jacob K. Dey; L. Ishii; J. Nellis; K. Boahene; P. Byrne; M. Ishii,JAMA Facial Plastic Surgery,34,https://www.semanticscholar.org/paper/9ef04cc2f10c47d61c7f6e482c94d00c72dc18bd
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,6b4d8f2026eccce582b535a8ce340ac56bd6ddf8,MRI Findings in Children with Acute Flaccid Paralysis and Cranial Nerve Dysfunction Occurring during the 2014 Enterovirus D68 Outbreak,2015,J. Maloney; D. Mirsky; K. Messacar; S. Dominguez; T. Schreiner; N. Stence,American Journal of Neuroradiology,157,https://www.semanticscholar.org/paper/6b4d8f2026eccce582b535a8ce340ac56bd6ddf8
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,bfca2060da6f297f162f3dee8781dff06f371399,Social perception of morbidity in facial nerve paralysis,2016,Matthews Li; N. Niles; S. Gore; A. Ebrahimi; John McGuinness; Jonathan R. Clark,Head and Neck,36,https://www.semanticscholar.org/paper/bfca2060da6f297f162f3dee8781dff06f371399
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,edc16029d16d9cd9666014c5412186e3060a6207,Thyrotoxic periodic paralysis: a case study and review of the literature,2017,Marcelle Meseeha; Behnaz Parsamehr; K. Kissell; M. Attia,Journal of Community Hospital Internal Medicine Perspectives,26,https://www.semanticscholar.org/paper/edc16029d16d9cd9666014c5412186e3060a6207
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,97b7f60a936f177974d9b73b3860da1daeae9be5,Facial nerve paralysis in children.,2015,A. Ciorba; Virginia Corazzi; Veronica Conz; C. Bianchini; C. Aimoni,World Journal of Clinical Cases,100,https://www.semanticscholar.org/paper/97b7f60a936f177974d9b73b3860da1daeae9be5
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,1f854e6004c2bc7c979c09fb9f4979ca5761d525,Determinants of hypoventilation during wakefulness and sleep in diaphragmatic paralysis.,2015,J. Skatrud; C. Iber; W. McHugh; Howard Rasmussen; David M. Nichols,American Review of Respiratory Disease,102,https://www.semanticscholar.org/paper/1f854e6004c2bc7c979c09fb9f4979ca5761d525
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,452a8c99bc070e482f5030f7e389601f18f400fc,Contemporary Solutions for the Treatment of Facial Nerve Paralysis,2015,Ryan M. Garcia; T. Hadlock; M. Klebuc; R. Simpson; M. Zenn; J. Marcus,Plastic and Reconstructive Surgery,78,https://www.semanticscholar.org/paper/452a8c99bc070e482f5030f7e389601f18f400fc
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,cdbbb80939950a5a84287bb7c3a295b9792dd9f2,A rare cause of acute flaccid paralysis: Human coronaviruses,2015,Cokyaman Turgay; Tekin Emine; K. Ozlem; SPaksu Muhammet; ATasdemir Haydar,Journal of Pediatric Neurosciences,67,https://www.semanticscholar.org/paper/cdbbb80939950a5a84287bb7c3a295b9792dd9f2
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,32a0ae15e6976e1f3f79e3fa80685d591cc3673e,Glial Asthenia and Functional Paralysis,2015,A. Verkhratsky; A. Marutle; J. Rodriguez-Arellano; A. Nordberg,The Neuroscientist,70,https://www.semanticscholar.org/paper/32a0ae15e6976e1f3f79e3fa80685d591cc3673e
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,4de4c0d4fe17aa3e17cee49067187144b292ef98,Idiopathic bilateral vocal cord paralysis in infants: Case series and literature review,2015,M. Lesnik; B. Thierry; M. Blanchard; F. Glynn; F. Denoyelle; V. Couloigner; N. Garabedian; N. Leboulanger,The Laryngoscope,64,https://www.semanticscholar.org/paper/4de4c0d4fe17aa3e17cee49067187144b292ef98
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,24f50dc3e5c898b7b239f40ef50dacecad13cf73,Automatic evaluation of the degree of facial nerve paralysis,2015,Ting Wang; Shu Zhang; Junyu Dong; Li'an Liu; Hui Yu,Multimedia tools and applications,58,https://www.semanticscholar.org/paper/24f50dc3e5c898b7b239f40ef50dacecad13cf73
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,282cd681369f2c8ec0640773f907947a1bd89438,A twin and molecular genetics study of sleep paralysis and associated factors,2015,Dan Denis; C. French; R. Rowe; H. Zavos; P. Nolan; M. Parsons; A. Gregory,Journal of Sleep Research,44,https://www.semanticscholar.org/paper/282cd681369f2c8ec0640773f907947a1bd89438
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,7e8e52055b2a27036574b91daaa702a6c8519ff3,Epidemiologic Overview of Synkinesis in 353 Patients with Longstanding Facial Paralysis under Treatment with Botulinum Toxin for 11 Years,2015,A. G. Salles; E. F. da Costa; M. Ferreira; Adelina Fatima do Nascimento Remigio; L. B. Moraes; R. Gemperli,Plastic and Reconstructive Surgery,49,https://www.semanticscholar.org/paper/7e8e52055b2a27036574b91daaa702a6c8519ff3
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,83f5e1dce2882ca517a8735ca1ae3026f5424f59,Botulinum toxin in the management of facial paralysis,2015,J. Cabin; G. Massry; B. Azizzadeh,Current Opinion in Otolaryngology & Head and Neck Surgery,44,https://www.semanticscholar.org/paper/83f5e1dce2882ca517a8735ca1ae3026f5424f59
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,37977a7fa70daff9acf7147a9d24986c1e83e5b9,Brain-machine interface (BMI) in paralysis.,2015,U. Chaudhary; N. Birbaumer; M. Curado; M. Curado,Annals of Physical and Rehabilitation Medicine,99,https://www.semanticscholar.org/paper/37977a7fa70daff9acf7147a9d24986c1e83e5b9
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,6761a5e60d7ce260faae48fdd9672f13ea39beba,Collapsin: A protein in brain that induces the collapse and paralysis of neuronal growth cones,1993,Yuling Luo; D. Raible; J. Raper,Cell,1194,https://www.semanticscholar.org/paper/6761a5e60d7ce260faae48fdd9672f13ea39beba
2025-06-21T00-43-01-019Z.csv,searchPapers,paralysis,bdccb2fedfeee893c827fb28c20a9bba40b4a365,"The HMG-CoA reductase inhibitor, atorvastatin, promotes a Th2 bias and reverses paralysis in central nervous system autoimmune disease",2002,S. Youssef; O. Stüve; J. Patarroyo; P. Ruiz; Jennifer L. Radosevich; E. Hur; Manuel Bravo; D. Mitchell; R. Sobel; L. Steinman; S. Zamvil,Nature,1140,https://www.semanticscholar.org/paper/bdccb2fedfeee893c827fb28c20a9bba40b4a365
